unique_trial_ID,ID,season,trial,task,path_efficiency,directional_path_efficiency,perc_backward,perc_backward_buffer,shrew_path_length,correct_path_length,total_deviation_sequences,first_deviation_point,first_deviation_length,total_deviations,total_deviation_length
winter_20210803-3_T2,20210803-3,winter,T2,maze,0.0994792362131125,0.3120458891013384,0.8254106022165844,0.4399450926561427,728.0617227522499,145.33983376573306,8,1,54.06404287282338,8,525.5406871434825
summer_20210912-2_T7,20210912-2,summer,T7,maze,0.1660424469413233,0.3650546021840873,0.5998751560549314,0.0823529411764705,472.0622445943733,142.7306186616575,10,1,342.28807341765844,10,368.6329636393187
summer_20210912-2_T10,20210912-2,summer,T10,maze,0.8272727272727273,0.4540059347181009,0.5623376623376624,0.1404494382022472,339.8941628143013,142.85411580524035,8,2,27.950473341690124,8,57.64985295774619
spring_20240524-2_T6,20240524-2,spring,T6,maze,0.7140077821011673,0.8386243386243386,0.2645914396887159,0.081159420289855,145.9984864699828,141.0065909394009,3,2,27.279274862371835,3,29.39406567605803
winter_20210910-1_T5,20210910-1,winter,T5,maze,0.5296752519596865,0.7701375245579568,0.4300111982082866,0.1478260869565217,180.82500930616015,145.33983376573306,9,1,1.473680331609029,9,69.76117371179863
winter_20210802-3_T3,20210802-3,winter,T3,maze,0.5383480825958702,0.8079625292740047,0.3702064896755162,0.0403337969401947,206.07968048295703,145.01257424290503,5,7,6.935649362475727,5,74.40986687039289
summer_20210802-2_T7,20210802-2,summer,T7,maze,0.6004597701149426,0.7740029542097489,0.3774712643678161,0.1857031857031857,198.95412489518125,141.8557846357952,7,1,2.5160436798428067,7,56.42596559220766
summer_20210802-3_T4,20210802-3,summer,T4,maze,0.0946650124069478,0.3269230769230769,0.7741935483870968,0.200268817204301,783.8439422837114,142.01468380862752,7,1,409.15232181381793,7,632.0559155722473
spring_20240524-3_T1,20240524-3,spring,T1,maze,0.2214045959204751,0.4634673584089926,0.7013942680092952,0.3514821536600121,1268.7060747922674,141.64880083091606,26,1,394.88559227308866,26,879.4356052368612
winter_20210803-4_T10,20210803-4,winter,T10,maze,0.8712121212121212,0.821969696969697,0,0,103.33254584351702,146.4014242694251,6,1,6.7830160148275995,6,17.700869069766114
spring_20210912-1_T8,20210912-1,spring,T8,maze,0.3814935064935065,0.6106194690265486,0.4496753246753247,0.0758928571428571,314.855076780504,145.4321814059821,4,1,197.38410147938856,4,201.5159875738432
summer_20210803-4_T8,20210803-4,summer,T8,maze,0.8725552050473186,0.9155645981688708,0.3798107255520505,0.3442622950819672,234.05238865401915,141.31985441363935,7,3,2.0311557408619425,7,20.56089290358893
winter_20210803-4_T6,20210803-4,winter,T6,maze,0.8753462603878116,0.7865707434052758,0.4224376731301939,0.4305555555555556,251.90798095156163,145.33168426942512,12,5,2.6737061515380085,12,23.536959104402698
summer_20210802-7_T5,20210802-7,summer,T5,maze,0.9367088607594936,0.967883211678832,0.2117376294591484,0.1733167082294264,140.8398516334168,145.38811613325893,3,1,11.543893399021789,3,14.157811740588963
summer_20210803-3_T7,20210803-3,summer,T7,maze,0.9026315789473685,0.8032786885245902,0.3578947368421052,0.4096385542168674,142.86223396217895,142.00442760489102,7,2,2.817908476693188,7,22.630434022416747
winter_20210912-2_T8,20210912-2,winter,T8,maze,0.7168831168831169,0.7739938080495357,0.161038961038961,0.0347490347490347,125.41646728834525,145.57415043759414,6,1,7.430819383496654,6,31.267363133546063
spring_20240524-3_T8,20240524-3,spring,T8,maze,0.3602088167053364,0.5529841656516443,0.6825212683681361,0.5032822757111597,800.4257343026336,139.48397829703362,20,1,2.306592588109587,20,497.5225059550028
summer_20210803-1_T4,20210803-1,summer,T4,maze,0.7866666666666666,0.8342967244701349,0.135,0.0462555066079295,124.080004572116,143.35566873508515,4,5,0.3317033935244026,4,3.971110127741011
winter_20210910-1_T10,20210910-1,winter,T10,maze,0.9452054794520548,0.8791208791208791,0.0650684931506849,0.0733590733590733,114.77325156578776,145.10967364874324,3,2,1.681489122011317,3,6.143262888063386
spring_20240526-3_T4,20240526-3,spring,T4,maze,0.8460388639760837,0.9349005424954792,0.1733931240657698,0.0701438848920863,130.46796131476165,139.80157522258443,6,1,1.8152311956906948,6,14.078521269417871
spring_20240520-3_T8,20240520-3,spring,T8,maze,0.6092436974789915,0.7066666666666667,0.2647058823529412,0.1229314420803782,165.2450473841397,140.02757410236688,7,1,2.769980733741217,7,48.682903876931235
spring_20240526-3_T5,20240526-3,spring,T5,maze,0.3005758157389635,0.6875,0.6253358925143954,0.1330749354005168,531.9272770716437,139.80157522258443,9,1,348.87855427883767,9,396.95485653288904
winter_20240225-2_T5,20240225-2,winter,T5,maze,0.8174442190669371,0.8619791666666666,0.2210953346855984,0.0956284153005464,121.94255768115436,140.91813594320678,3,1,1.4184717059166554,3,9.902700878020887
spring_20210803-4_T4,20210803-4,spring,T4,maze,0.8475836431226765,0.92776886035313,0.2280049566294919,0.1347305389221557,177.1116254206648,145.8028109676856,3,1,37.672143033110274,3,44.44535856765516
spring_20210913-2_T6,20210913-2,spring,T6,maze,0.791578947368421,0.9134466769706336,0.3189473684210526,0.2024291497975708,147.2483295461739,145.28491786202633,9,1,2.182620698836471,9,18.78670523632062
spring_20240526-1_T8,20240526-1,spring,T8,maze,0.6468023255813954,0.8812095032397408,0.3270348837209302,0.0577367205542725,157.56244657059213,139.71344411196625,5,1,2.2104488481131694,5,43.89743783617472
spring_20240524-3_T9,20240524-3,spring,T9,maze,0.6470588235294118,0.7668393782383419,0.2595907928388747,0.0938775510204081,151.4998844944304,139.48397829703362,6,1,2.318025495041958,6,38.553218819973935
spring_20210910-1_T10,20210910-1,spring,T10,maze,0.418625678119349,0.5959595959595959,0.5524412296564195,0.3202764976958525,316.50441019185484,144.36244140598214,7,1,173.82241925220455,7,186.79840175361008
spring_20240520-3_T4,20240520-3,spring,T4,maze,0.5990338164251208,0.7720848056537103,0.3164251207729469,0.0662393162393162,146.36138502814234,140.02757410236688,4,2,33.46212529487922,4,39.91434856432262
summer_20210802-2_T3,20210802-2,summer,T3,maze,0.6659159159159159,0.8673469387755102,0.4114114114114114,0.2183908045977011,173.09404669399515,142.09368443010734,7,3,2.551951591664778,7,29.255107358571795
spring_20210912-2_T9,20210912-2,spring,T9,maze,0.801948051948052,0.7681660899653979,0.0616883116883116,0.0553191489361702,117.31613243363654,146.01308671256808,7,1,7.237892344832416,7,22.143417637090387
spring_20240526-2_T3,20240526-2,spring,T3,maze,0.3618763961280715,0.7790697674418605,0.6157855547282204,0.1501057082452431,283.4500103257011,139.71344411196625,7,1,127.21373736119128,7,155.49389349165773
winter_20210803-1_T2,20210803-1,winter,T2,maze,0.2408602150537634,0.5270988310308182,0.595268817204301,0.1030741410488245,423.6352284846825,144.89768789812595,6,1,268.3785625529226,6,302.6136292858856
spring_20210912-1_T5,20210912-1,spring,T5,maze,0.2368919772583702,0.5347682119205298,0.6184459886291851,0.0664739884393063,406.7522913284956,146.50192140598213,2,1,257.9610815481807,2,288.59808348892443
summer_20210802-2_T4,20210802-2,summer,T4,maze,0.5965957446808511,0.937219730941704,0.4306382978723404,0.0886627906976744,163.22454969102503,143.381017047593,2,2,38.51924690434777,2,39.89341065116967
winter_20240303-1_T1,20240303-1,winter,T1,maze,0.2566515249837767,0.5224450811843362,0.6602855288773524,0.2295774647887324,553.0982711520585,140.44294255792676,10,1,267.646641301882,10,359.39504617801737
winter_20240225-1_T2,20240225-1,winter,T2,maze,0.3997830802603037,0.5835411471321695,0.652060737527115,0.4768026830631637,1107.833038644686,141.52921499384712,13,1,261.6665807643661,13,783.8635147495426
spring_20240520-1_T3,20240520-1,spring,T3,maze,0.1538199413889456,0.3729679516953089,0.7065358140802835,0.2855871886120996,535.5967709941907,143.15171736062905,10,3,3.5785088756709436,10,381.0849809538204
winter_20210802-1_T8,20210802-1,winter,T8,maze,0.9234875444839856,0.9455645161290324,0.1174377224199288,0.0601202404809619,132.074416509727,145.33976095179992,2,7,2.419060716534983,2,5.509016621658944
spring_20210910-1_T7,20210910-1,spring,T7,maze,0.2673469387755102,0.5296703296703297,0.5357142857142857,0.0242914979757085,317.61914193775283,145.43742460880026,6,1,203.9309972940951,6,216.1951537055076
spring_20240524-3_T4,20240524-3,spring,T4,maze,0.3643143544506816,0.6764439068642274,0.734803528468324,0.5044306601683651,1001.016552816572,139.48397829703362,27,1,2.0251895360366676,27,680.9840726287308
spring_20240526-1_T6,20240526-1,spring,T6,maze,0.6511904761904762,0.8581560283687943,0.3285714285714285,0.1003717472118959,167.5351339685873,139.71344411196625,7,1,2.4752564354409667,7,44.25698658664887
winter_20240225-2_T4,20240225-2,winter,T4,maze,0.8177570093457944,0.7142857142857143,0.0841121495327102,0.0909090909090909,102.75078865040054,141.6041316813825,7,1,1.6546995261355146,7,19.734911342653913
spring_20240526-3_T6,20240526-3,spring,T6,maze,0.2740384615384615,0.5947441217150761,0.6137820512820513,0.1330645161290322,449.7091550053885,139.80157522258443,7,1,281.7342710789134,7,328.92818521364745
winter_20240228-3_T8,20240228-3,winter,T8,maze,0.9649532710280374,0.9149484536082474,0.0934579439252336,0.0682414698162729,114.41533439566096,139.26732149308734,3,1,2.780846653161875,3,7.218572320959351
spring_20210910-1_T9,20210910-1,spring,T9,maze,0.4725519287833828,0.6351351351351351,0.4510385756676557,0.23577235772357719,314.91857532594423,145.4140432274705,7,1,175.34466445713508,7,182.2146135316312
winter_20210910-2_T3,20210910-2,winter,T3,maze,0.1563786008230452,0.3689407540394973,0.6473567584678696,0.1383647798742138,483.8437264845793,145.33976095179997,3,1,349.8316014030191,3,354.5454247174641
winter_20210802-3_T4,20210802-3,winter,T4,maze,0.2082018927444795,0.5117408906882591,0.67534174553102,0.1727748691099476,569.3385243040551,144.86548943239185,8,1,346.17734600251174,8,429.9916384498567
spring_20240520-1_T7,20240520-1,spring,T7,maze,0.3035714285714285,0.2111111111111111,0.1964285714285714,0.1363636363636363,110.4310983375562,142.09152880184524,5,2,17.146727083961316,5,68.68564363316005
spring_20210913-2_T10,20210913-2,spring,T10,maze,0.8704453441295547,0.7975708502024291,0,0,106.8243806539538,145.28491786202636,5,1,7.428599491071317,5,17.97434811119393
spring_20240520-4_T2,20240520-4,spring,T2,maze,0.899343544857768,0.8756345177664975,0.1378555798687089,0.1287878787878787,124.87182916490728,141.3406680317449,3,1,2.024251111060817,3,6.060061375470742
summer_20210802-3_T3,20210802-3,summer,T3,maze,0.6845425867507886,0.6382252559726962,0.0757097791798107,0.0603015075376884,116.36728727201157,142.97524128765713,7,3,5.913296046471509,7,24.79907995214312
spring_20210803-4_T9,20210803-4,spring,T9,maze,0.9415807560137456,0.872791519434629,0.0274914089347079,0.0313725490196078,112.46525456186484,144.64273819998576,3,2,3.1480699402186545,3,9.099514778648958
summer_20210802-7_T8,20210802-7,summer,T8,maze,0.7780548628428927,0.8676923076923077,0.1895261845386533,0.0440677966101694,120.8394468390725,143.99684256398183,5,5,1.7356311491535386,5,11.414538656080156
winter_20210802-1_T9,20210802-1,winter,T9,maze,0.8567493112947658,0.875,0.140495867768595,0.0284697508896797,124.5916073623058,145.33168426942507,5,2,2.3337432488349643,5,10.329917981937989
winter_20240223-1_T7,20240223-1,winter,T7,maze,0.852017937219731,0.7699530516431925,0.0448430493273542,0.0238095238095238,106.09549060025032,139.7891583803152,5,1,2.7724091502079258,5,16.19694343921861
summer_20210912-2_T5,20210912-2,summer,T5,maze,0.2511097019657577,0.3478260869565217,0.5770450221940393,0.3846153846153846,527.9359056312195,142.7306186616575,11,1,1.3584613708474849,11,380.17367293285906
summer_20210802-5_T8,20210802-5,summer,T8,maze,0.4625407166123778,0.6036789297658863,0.3507057546145494,0.1108374384236453,288.7667620498084,143.87600436627127,6,1,152.27047153350964,6,165.13516054895445
spring_20210803-3_T2,20210803-3,spring,T2,maze,0.1355074991280083,0.6216475095785441,0.8179281478897803,0.1538461538461538,552.9057852353212,145.72721106814106,7,1,253.7191591357244,7,413.2033056826416
winter_20240303-2_T4,20240303-2,winter,T4,maze,0.2635135135135135,0.4834254143646408,0.5923423423423423,0.0277777777777777,377.4426167403368,140.37154705662687,5,1,267.3231319887653,5,278.20351220290803
winter_20240228-1_T7,20240228-1,winter,T7,maze,0.6685649202733486,0.7486818980667839,0.3519362186788154,0.2379248658318425,150.2981404026104,141.13203830342886,5,5,5.71356743732136,5,15.933479262307186
winter_20240228-2_T5,20240228-2,winter,T5,maze,0.9653061224489796,0.9302949061662198,0.2387755102040816,0.082010582010582,107.46147814836104,140.31662160942912,3,9,0.6944187159890531,3,17.424909968798076
winter_20210803-1_T3,20210803-1,winter,T3,maze,0.1460427709742277,0.4415770609318996,0.7450191921038202,0.2192648922686945,707.851436764281,144.3752998535391,5,1,510.78068358767337,5,558.6396178326183
winter_20210912-1_T4,20210912-1,winter,T4,maze,0.9596977329974812,0.9054054054054054,0.0680100755667506,0.074585635359116,114.08775353025528,145.30795537131806,3,2,2.786663842605834,3,6.924926312006429
winter_20210802-8_T3,20210802-8,winter,T3,maze,0.0087156619610835,0.0321245905407735,0.7925290919496375,0.2289655172413793,1530.855015325315,143.96090565046978,9,1,41.30685668278466,9,1351.109490322255
spring_20210913-2_T5,20210913-2,spring,T5,maze,0.2890148212728858,0.5633986928104575,0.6665213600697472,0.3244514106583072,667.3979330462921,145.28491786202633,14,2,2.7883399349899034,14,449.9928369401633
winter_20240225-1_T4,20240225-1,winter,T4,maze,0.2249476518097517,0.4758842443729904,0.7209093628477415,0.3737658674188998,1103.409096143831,140.64417396370035,9,1,265.49092186248976,9,924.6472945327448
summer_20210803-4_T10,20210803-4,summer,T10,maze,0.6334346504559271,0.6988936988936989,0.3680851063829787,0.2994214079074253,224.88867455390488,141.24378116816652,6,7,0.21408815374417625,6,28.12848148236713
winter_20210803-3_T5,20210803-3,winter,T5,maze,0.9909745272815426,0.1463200934579439,0.8723007496363704,0.1853658536585365,872.4682320319272,145.32792880622006,7,3,1.5653382758542471,7,11.84053880974924
summer_20210803-1_T1,20210803-1,summer,T1,maze,0.4117647058823529,0.6490280777537797,0.4325980392156863,0.1002994011976047,232.27665857887223,142.25258361758782,8,2,89.35737516317091,8,112.47547382175692
spring_20240524-3_T7,20240524-3,spring,T7,maze,0.8598574821852731,0.8421052631578947,0.0522565320665083,0.031700288184438,110.66162483071328,139.48397829703362,6,1,2.8414974702274924,6,9.030072836729376
winter_20210912-2_T3,20210912-2,winter,T3,maze,0.2234432234432234,0.5457627118644067,0.6398046398046398,0.0720461095100864,432.7458527742066,144.74818191559933,4,1,302.00612266309287,4,314.19650143194144
winter_20210803-4_T9,20210803-4,winter,T9,maze,0.4215091066782307,0.5835654596100278,0.3772766695576756,0.0969827586206896,294.2014487802349,145.39898175104696,4,2,84.13089770578308,4,147.59889670005347
spring_20210803-8_T4,20210803-8,spring,T4,maze,0.3794518386027671,0.4901984511132623,0.5652585617339155,0.4360295141305861,798.3534368321201,145.20398307471277,18,1,21.536652791058383,18,279.12948982751664
summer_20210802-2_T5,20210802-2,summer,T5,maze,0.5282485875706214,0.7543307086614173,0.4020715630885122,0.1243144424131627,176.9118936144155,141.95556285241142,4,2,45.48733874142832,4,52.09104480897557
summer_20210909-1_T4,20210909-1,summer,T4,maze,0.1766666666666666,0.3251748251748251,0.5233333333333333,0.0412371134020618,313.1302887417405,141.33746753242343,11,1,209.81240897251155,11,247.24745654712703
spring_20210910-1_T2,20210910-1,spring,T2,maze,0.3556390977443609,0.6178343949044586,0.5278195488721804,0.158351409978308,379.7772972467053,145.43742460880026,7,1,262.4878835845044,7,274.33968626504264
winter_20240223-1_T8,20240223-1,winter,T8,maze,0.4596069868995633,0.7326315789473684,0.4814410480349345,0.1234256926952141,355.8747286930698,140.45059494845668,3,1,228.489467721909,3,234.0150049276082
winter_20240225-4_T6,20240225-4,winter,T6,maze,0.3294232649071358,0.5497630331753555,0.5874877810361682,0.2564102564102564,385.5631700355379,142.09284247579455,7,1,230.1073640317969,7,258.03123640202676
spring_20210803-8_T10,20210803-8,spring,T10,maze,0.8236151603498543,0.904645476772616,0.4037900874635568,0.3327321911632101,256.71808838916144,146.00994255425476,7,1,16.976251657357867,7,47.10697835941371
spring_20210803-3_T9,20210803-3,spring,T9,maze,0.1760057471264367,0.5745721271393643,0.7061781609195402,0,400.0146058478299,146.30375308982045,8,1,258.99668093630765,8,301.7987600016906
winter_20240228-1_T1,20240228-1,winter,T1,maze,0.2974461692538808,0.4948311509303928,0.6367050575863795,0.3685136323658751,978.4363180654736,141.01718770774556,22,1,138.8417260296913,22,585.5761391012608
spring_20210803-3_T8,20210803-3,spring,T8,maze,0.2193958664546899,0.5302713987473904,0.6192368839427663,0.0155038759689922,403.0806129243466,145.5436129404522,6,1,251.8143445086708,6,293.3720330402392
winter_20210912-3_T9,20210912-3,winter,T9,maze,0.8246268656716418,0.7692307692307693,0.126865671641791,0.0909090909090909,108.4427831811649,145.29632889883382,7,1,6.7555092464540625,7,27.44913066319985
winter_20240225-2_T6,20240225-2,winter,T6,maze,0.1547215496368038,0.4154818325434439,0.6934624697336562,0.163751987281399,543.0993018158338,141.7339648950542,8,1,356.7316190344531,8,418.9282504465769
winter_20240303-1_T10,20240303-1,winter,T10,maze,0.1238690420669713,0.1870146678170837,0.5675776513384946,0.3320493066255778,422.5896889495126,139.84310785609685,5,1,236.1657485990719,5,288.83362581626517
winter_20240225-4_T7,20240225-4,winter,T7,maze,0.1726384364820846,0.3086816720257235,0.6960912052117264,0.424,929.7381314463248,140.11901558176953,15,1,202.0379642364809,15,766.6850447014932
winter_20210802-8_T6,20210802-8,winter,T6,maze,1,0.9748549323017408,0.1440397350993377,0.1472081218274111,134.5002926850501,145.39898175104696,0,NA,NA,0,0
spring_20240524-1_T2,20240524-1,spring,T2,maze,0.090303623898139,0.2535919540229885,0.7273261508325172,0.2224669603524229,738.4326393775835,136.38161302267798,9,1,505.75718136565865,9,596.6899632545868
winter_20240223-1_T1,20240223-1,winter,T1,maze,0.1179120296767355,0.2839396628216504,0.701377848436672,0.1815856777493606,856.8490624371258,140.49472179378537,11,3,5.340293131620444,11,679.0537103301901
winter_20240303-3_T2,20240303-3,winter,T2,maze,0.3857608189855747,0.6276923076923077,0.6975337366216845,0.4890419536631183,920.6834670717184,141.18981737645453,25,1,147.8224277133801,25,536.8332869750491
winter_20210803-4_T3,20210803-4,winter,T3,maze,0.2257425742574257,0.4377682403433476,0.5386138613861386,0.0144927536231884,346.9944937264819,145.32792880622003,5,1,233.7690213377712,5,241.8276141003481
winter_20240225-4_T2,20240225-4,winter,T2,maze,0.2354988399071926,0.5426356589147286,0.6258700696055685,0.074074074074074,466.2940313119965,140.5200186574329,7,1,317.6283364702399,7,339.81909752924827
summer_20210802-2_T8,20210802-2,summer,T8,maze,0.1965766719604729,0.5337286879169756,0.7619551791071113,0.3436645396536007,591.7600785104137,141.82978962525516,7,2,29.975283909457335,7,439.1550176064072
winter_20240228-2_T9,20240228-2,winter,T9,maze,0.9683098591549296,0.9262948207171314,0.1161971830985915,0.0846456692913385,118.6391445416742,140.5776127904178,4,1,1.910513647784204,4,6.973569540895372
spring_20210913-1_T6,20210913-1,spring,T6,maze,0.8365650969529086,0.868421052631579,0.1578947368421052,0.0149253731343283,141.60415274755158,146.2292825322292,4,1,2.446635695820096,4,10.370890672920714
spring_20240526-1_T5,20240526-1,spring,T5,maze,0.6294691224268689,0.88107202680067,0.3531960996749729,0.0852173913043478,186.2796837199425,139.48397829703362,4,2,58.77269690906375,4,61.2617162971697
spring_20240520-3_T7,20240520-3,spring,T7,maze,0.1476234003656307,0.2195909580193756,0.5754113345521024,0.3584905660377358,254.6320905235107,140.02757410236688,5,3,4.346573698625726,5,181.68501215310164
spring_20240526-2_T2,20240526-2,spring,T2,maze,0.2203684393465415,0.4756944444444444,0.6996871741397289,0.3251231527093596,766.0926044278267,139.71344411196625,9,3,3.4269077990811474,9,542.333938894351
summer_20210802-7_T6,20210802-7,summer,T6,maze,0.9797101449275364,0.9296187683284456,0.0115942028985507,0.0124610591900311,114.35822125411497,145.38811613325893,1,6,2.181325600405254,1,2.181325600405254
winter_20210910-2_T1,20210910-2,winter,T1,maze,0.3489315661347038,0.585691823899371,0.655937246416013,0.4044764188649081,669.2125885938651,144.34154850609252,13,3,0.03556286490093353,13,326.12324830842806
spring_20210910-1_T3,20210910-1,spring,T3,maze,0.2759910246821241,0.5560975609756098,0.5400149588631264,0.0228571428571428,362.16085223752674,145.50332821096544,5,1,247.67272197824903,5,255.14289890552513
winter_20210802-8_T2,20210802-8,winter,T2,maze,0.6409521147981191,0.8793979866440745,0.7561876526409157,0.6650913852986392,2161.447774582143,145.34705420315322,102,2,2.552593776953837,102,990.1868263421284
spring_20210803-3_T7,20210803-3,spring,T7,maze,0.208803611738149,0.4373401534526854,0.5586907449209932,0.0284090909090909,331.00177493396245,145.92761214884965,7,1,222.8083532413403,7,244.21071450721996
spring_20240520-2_T5,20240520-2,spring,T5,maze,0.204865556978233,0.4092219020172911,0.5556978233034571,0.0069930069930069,314.03093008130145,141.3406680317449,7,1,176.06677573695092,7,217.71558305091725
summer_20210802-5_T10,20210802-5,summer,T10,maze,0.8018018018018018,0.8423236514522822,0.1315315315315315,0.055813953488372,119.81836145756668,143.90997949697424,6,1,1.7940150203995584,6,12.098448755609262
spring_20210913-1_T4,20210913-1,spring,T4,maze,0.3021201413427561,0.548951048951049,0.4946996466431095,0.0063291139240506,264.03827003278457,146.2292825322292,8,1,100.04383555654525,8,178.3616111713506
winter_20240223-1_T5,20240223-1,winter,T5,maze,0.3612990527740189,0.6522988505747126,0.5290933694181326,0.0772357723577235,255.6340360546751,141.5222283649097,6,1,77.87931200048325,6,141.12363295111183
spring_20210803-1_T7,20210803-1,spring,T7,maze,0.9884393063583816,0.940928270042194,0.0867052023121387,0.0785123966942148,122.19370923708536,145.15281570271537,1,10,0.7977054707323744,1,0.7977054707323744
winter_20240303-1_T8,20240303-1,winter,T8,maze,0.7235023041474654,0.7840531561461794,0.3064516129032258,0.1386861313868613,140.65769402297337,140.4136791478262,8,1,2.566332053708412,8,41.03078151929867
winter_20210803-1_T9,20210803-1,winter,T9,maze,0.0174808429118773,0.0615070358601906,0.7362308429118773,0.0321428571428571,1508.497325666899,145.18594779005247,6,1,1387.586712360278,6,1396.7745452064407
spring_20240524-2_T5,20240524-2,spring,T5,maze,0.0422041726389552,0.142286921812632,0.7739024260763391,0.2270408163265306,1277.7552779432751,141.55157517365643,8,1,553.5081027183959,8,1128.6570363973874
spring_20210913-1_T3,20210913-1,spring,T3,maze,0.1689411764705882,0.4354838709677419,0.6498823529411765,0.0635838150289017,627.7176038376546,147.30139709674924,7,1,489.8374916959869,7,505.0468449488256
winter_20210912-1_T2,20210912-1,winter,T2,maze,0.9003215434083601,0.8843537414965986,0.0546623794212218,0.0076335877862595,118.18763471923556,143.19603971185867,5,1,1.7852102900059603,5,8.353495380744874
winter_20240303-1_T4,20240303-1,winter,T4,maze,0.0939870490286771,0.4722814498933902,0.8264569842738205,0.0614406779661017,556.3634173084357,140.5776127904178,4,1,418.7258801643928,4,432.12129378215286
spring_20210912-2_T1,20210912-2,spring,T1,maze,0.2761873780091086,0.5315739868049011,0.654847104749512,0.3261648745519713,635.4419075818272,146.4740891052965,11,1,137.65359518914946,11,462.6034979891761
winter_20210802-3_T2,20210802-3,winter,T2,maze,0.0734487579309603,0.3620140216698534,0.83127217980428,0.1610044313146233,916.755121233056,145.39291923491265,10,1,662.6485297843269,10,771.1927533586645
winter_20210913-1_T1,20210913-1,winter,T1,maze,0.5820825515947468,0.7621407333994054,0.526735459662289,0.36915504511895,343.4391199929966,145.19012471866617,16,2,51.56502300364998,16,102.09836439329136
spring_20210803-1_T6,20210803-1,spring,T6,maze,0.9614325068870524,0.907514450867052,0.046831955922865,0.0248447204968944,115.6284800101011,145.52753279630232,2,3,0.859594167275426,2,3.665205783309011
winter_20240228-3_T3,20240228-3,winter,T3,maze,0.7629310344827587,0.9201183431952664,0.271551724137931,0.0825958702064896,164.7628644087893,139.37353835959786,1,2,39.33570962647653,1,39.33570962647653
spring_20240526-1_T2,20240526-1,spring,T2,maze,0.463536701620591,0.7577169481654048,0.5908007626310772,0.329381443298969,448.0241678193132,139.48397829703362,14,1,96.9242081335058,14,270.33568837241523
winter_20210912-1_T5,20210912-1,winter,T5,maze,0.3936703975299112,0.4816901408450704,0.5889617908143574,0.4716786817713697,635.1553969525811,145.3473537364052,11,3,1.8799902149942835,11,344.90971330746794
winter_20240303-3_T5,20240303-3,winter,T5,maze,0.5532831001076426,0.799249530956848,0.426264800861141,0.1050420168067226,192.65615933705817,141.56358367711152,4,1,1.361742004602036,4,75.90559785990072
winter_20210910-2_T7,20210910-2,winter,T7,maze,0.0542992047713717,0.0890621308764469,0.4740308151093439,0.0804878048780487,422.6002150198215,145.3316842694251,2,1,295.27803187923854,2,297.32262090264305
spring_20210803-8_T6,20210803-8,spring,T6,maze,0.5598821300778783,0.631203007518797,0.4401178699221216,0.3524874662553027,415.1694236208237,144.88396717502758,24,2,2.666788239570923,24,154.08904269874125
winter_20210913-1_T2,20210913-1,winter,T2,maze,0.2946582423894313,0.572,0.569213095921884,0.1262729124236252,455.2312314924181,145.37716982599107,5,1,275.83123739304716,5,327.80268421719967
summer_20210909-1_T5,20210909-1,summer,T5,maze,0.7459677419354839,0.7373271889400922,0.125,0.0697674418604651,112.38738937650314,140.66792721686727,10,1,1.788116613908498,10,28.622305630700836
winter_20240225-4_T3,20240225-4,winter,T3,maze,0.2255965292841648,0.5053995680345572,0.6652205350686913,0.1136363636363636,445.6614305736383,141.0804903403516,7,1,288.2770233513338,7,328.46429899704134
winter_20210912-1_T6,20210912-1,winter,T6,maze,0.4547546012269938,0.5514950166112956,0.5383435582822086,0.4305317324185249,353.62639231884145,145.3598829192118,10,1,157.06330113300416,10,233.31503652299023
spring_20240520-2_T2,20240520-2,spring,T2,maze,0.2503438789546079,0.5368421052631579,0.6079779917469051,0.0919881305637982,488.6673579937312,143.17778175148084,2,1,329.25518336199053,2,361.3812676919607
spring_20210803-4_T3,20210803-4,spring,T3,maze,0.1470896696381751,0.3162260238465526,0.747115888830624,0.4439380127620784,1982.8827893905927,145.2992096636978,21,1,6.727980201942937,21,1671.854392246163
spring_20240520-4_T5,20240520-4,spring,T5,maze,0.5207631874298541,0.8048289738430584,0.4421997755331088,0.1169977924944812,227.64125987270197,141.34066803174488,3,1,45.09936787328045,3,100.139398842692
summer_20210802-5_T1,20210802-5,summer,T1,maze,0.1669386422976501,0.3839750260145682,0.6863577023498695,0.262,1324.4089510108986,141.97375508058946,25,1,80.82334626158575,25,1030.5936233620814
spring_20210910-1_T4,20210910-1,spring,T4,maze,0.1774081774081774,0.5150259067357513,0.6656271656271656,0.0138888888888888,459.6547509840505,145.4321814059821,9,1,305.0575423100583,9,347.8065465892666
winter_20240228-2_T10,20240228-2,winter,T10,maze,0.9390243902439024,0.8958333333333334,0.0634146341463414,0.0364145658263305,113.84517868527924,140.43682186893395,5,1,1.9080005784009877,5,9.39985831148785
winter_20210912-1_T7,20210912-1,winter,T7,maze,0.941952506596306,0.88268156424581,0.0554089709762532,0.0623145400593471,114.19471121697542,145.339833765733,4,2,3.0240215707127263,4,13.577408760739033
spring_20240520-2_T4,20240520-2,spring,T4,maze,0.1628748707342295,0.364,0.6122026887280249,0.0586206896551724,488.2302623702466,141.3406680317449,9,1,309.2073910801323,9,380.15526843914733
spring_20240524-1_T8,20240524-1,spring,T8,maze,0.8848484848484849,0.8871252204585538,0.1409090909090909,0.1175438596491228,131.5695766544914,142.01592282073543,5,1,1.6408007620868337,5,4.497107445183907
