unique_trial_ID,season,ID,trial,time_at_edge,total_trial_time,percent_time_at_edge,mean_speed,task,mean_speed_at_edge_cm_s,mean_speed_out_edge_cm_s,total_distance_at_edge_cm,total_distance_out_edge_cm
spring_20240526-2_T5,spring,20240526-2,T5,44517.1666666667,83664,53.209464843501,14.329562978010902,cue,11.905791522281461,17.085837973177387,530.0121054959907,668.856451496313
spring_20240526-2_T6,spring,20240526-2,T6,22840.4666666667,58001.5,39.3790965176188,31.12252479647428,cue,33.3351066460316,29.68524047371317,761.3893921784633,1043.7637298042446
spring_20240526-2_T8,spring,20240526-2,T8,12555,59063.4333333333,21.2568069471071,23.305713055421528,cue,41.59225627399445,18.369241674764762,522.1907775200003,854.3246518146849
spring_20240526-2_T9,spring,20240526-2,T9,16618.4666666667,18497.7,89.8407189362281,9.960928669057756,cue,6.70654340097595,38.74016120969067,111.45246795767213,72.80180228395768
spring_20240526-3_T10,spring,20240526-3,T10,54107.5666666666,305806.2,17.6934171598439,8.012936330950614,cue,16.880945149797487,6.106583594696797,913.3868650890105,1537.0187451209376
spring_20240526-3_T2,spring,20240526-3,T2,36598.5666666667,214024.533333333,17.100173562657,4.400153567387569,cue,9.005314288025,3.4502233806657534,329.5815953245689,612.159218530556
spring_20240526-3_T4,spring,20240526-3,T4,68910.9333333333,297299.2,23.1789837757159,9.85193231180945,cue,17.928285511212465,7.415077542414463,1235.4548876441272,1693.5167071109654
spring_20240526-3_T5,spring,20240526-3,T5,191063.966666667,783983.7,24.3709106026907,6.648783334092915,cue,10.709541770863996,5.340234181507308,2046.2075319236337,3166.3302268368657
spring_20240526-3_T6,spring,20240526-3,T6,9014.06666666666,102217.533333333,8.81851319701838,8.476834431351726,cue,37.66192777438345,5.654231512429751,339.4871277534773,526.9939782943626
spring_20240526-3_T7,spring,20240526-3,T7,143313.3,595508.433333333,24.0657045271063,6.509272290239264,cue,11.214609726224904,5.018019099180346,1607.202728077388,2269.12381562307
spring_20240526-3_T8,spring,20240526-3,T8,39577.0333333333,203292.6,19.468014740002,8.870181907605176,cue,19.543705358358153,6.2899361680253065,773.4818784245858,1029.7604640454251
spring_20240526-3_T9,spring,20240526-3,T9,99352.9,525002.6,18.9242681845766,4.1633711512483575,cue,7.694731834069777,3.3390996322403916,764.4939224371512,1421.2867567332328
spring_20240604-2_T10,spring,20240604-2,T10,264300.066666667,1714843.2,15.4124917465729,1.6376088692796926,cue,3.9123711317120997,1.2231297656972242,1034.0399509362499,1774.2024828077176
spring_20240604-2_T2,spring,20240604-2,T2,359559.466666667,1835925.33333333,19.5846454176786,0.8798310283187017,cue,1.4569937746919714,0.7392667319262413,523.8759045648986,1091.4281693781197
spring_20240604-2_T3,spring,20240604-2,T3,7557772.3,42741004,17.6827205556519,0.2890993370048951,cue,0.5522168920331517,0.23257858911020204,4173.529530200244,8182.866389123335
spring_20240604-2_T4,spring,20240604-2,T4,2797891.16666667,15728128,17.7890920436727,0.573284084169341,cue,1.0912255075862527,0.4612100555101649,3053.130208516925,5963.555247661246
spring_20240604-2_T5,spring,20240604-2,T5,314087.533333333,1880979.2,16.6980864718405,1.2105167307920195,cue,2.0681579910947683,1.0386002967053973,649.5826419665776,1627.374149905214
spring_20240604-2_T6,spring,20240604-2,T6,355526.266666667,1934112.6,18.3818804896192,1.2465764888382582,cue,2.3105593854711763,1.0069482473860956,821.4645522281946,1589.5547416976428
spring_20240604-2_T7,spring,20240604-2,T7,3008815.4,10736163,28.0250532708939,0.461448815231694,cue,0.5479077592510366,0.42778409407522133,1648.5533038140115,3305.636392670336
spring_20240604-2_T8,spring,20240604-2,T8,325327.3,1820215.83333333,17.8730068183306,2.1572082590825468,cue,4.188224010533763,1.7152054903518497,1362.5436091421209,2564.041019837358
spring_20240604-2_T9,spring,20240604-2,T9,765913.3,4231273.7,18.1012469129567,1.22532911089506,cue,2.350054104310304,0.9767426056359968,1799.9376942108497,3384.7651465638005
summer_20200623-1_T1,summer,20200623-1,T1,22173.5666666667,120736.2,18.3653010999739,22.108625910870227,cue,45.466774359746836,16.853759595666975,1008.1605523841373,1661.1509273158722
summer_20200623-1_T10,summer,20200623-1,T10,3740.6,6794.7,55.0517314966076,76.58109262379075,cue,66.1044016264679,89.412732172131,247.2701247239658,273.0754253269053
summer_20200623-1_T2,summer,20200623-1,T2,1513.93333333333,7831.83333333333,19.3305100976783,73.74138497363714,cue,168.72169004382084,50.981630964247906,255.43339061367513,322.09684626902185
summer_20200623-1_T3,summer,20200623-1,T3,28779.4333333333,465784.7,6.17869872783141,6.654773946264714,cue,32.31627697602811,4.964809151763679,930.0441388131358,2169.647747315594
summer_20200623-1_T4,summer,20200623-1,T4,255024.9,1416345.7,18.0058371342533,5.588947015743114,cue,12.289998443376229,4.117402744576184,3134.255624022178,4781.625449253406
summer_20200623-1_T5,summer,20200623-1,T5,25306.1333333333,118770.5,21.3067498523062,10.769475743076496,cue,21.18267689105503,7.950028438443494,536.0516457619574,743.0443729811099
summer_20200623-1_T6,summer,20200623-1,T6,14152.0333333333,106302.5,13.3129826046738,21.520041420080517,cue,68.20988272649602,14.34963616443955,965.3085340081291,1322.3256690499818
summer_20200623-1_T7,summer,20200623-1,T7,118078.4,428668.533333333,27.5453854944333,6.414142853280544,cue,9.063570911935457,5.406898280751469,1070.2119515678796,1679.32925793837
summer_20200623-1_T8,summer,20200623-1,T8,3165.33333333333,21527.2,14.703878504094,24.24945841576991,cue,50.64964419678754,19.698429395907304,160.3230070975648,361.6999341103971
summer_20200623-1_T9,summer,20200623-1,T9,249.566666666667,279.5,89.2903995229577,295.2348626174934,cue,280.3905772536449,418.9978520597361,69.97614172993464,12.542002371654768
summer_20200625-3_T1,summer,20200625-3,T1,6416,19530.1,32.8518543171822,38.19071726336353,cue,29.916993067838057,42.23859050197629,191.94742752324893,553.9210997019673
summer_20200625-3_T10,summer,20200625-3,T10,72153.4,234437.5,30.7772434017595,10.348268906844597,cue,14.074568100547323,8.691512907686898,1015.5279419860309,1410.494349862351
summer_20200625-3_T2,summer,20200625-3,T2,1196.9,5713.5,20.948630436685,116.59680671196868,cue,223.4148728654822,88.28999553118202,267.40526133269566,398.7705938161368
summer_20200625-3_T3,summer,20200625-3,T3,3979.9,18603.2,21.3936312032338,84.56563505611722,cue,152.2902312997124,66.13360394208112,606.0998915497252,967.0915305262348
summer_20200625-3_T4,summer,20200625-3,T4,33845.2666666667,154381.533333333,21.9231315662538,18.18767306435212,cue,31.831671136192877,14.356587483960201,1077.3513980500843,1730.4894573899558
summer_20200625-3_T5,summer,20200625-3,T5,7209.7,32457,22.2130819237761,35.706366432023785,cue,69.724201655858,25.99212425114596,502.6905766782392,656.2309586059573
summer_20200625-3_T6,summer,20200625-3,T6,112721.4,538938.033333333,20.9154657916454,8.272192355079577,cue,14.824693300859302,6.539254167442105,1671.0601834434822,2787.1388957581435
summer_20200625-3_T7,summer,20200625-3,T7,24422.3333333333,97808.4333333333,24.9695578397636,22.01192228256001,cue,35.79685574234941,17.424401758471625,874.2427432249049,1278.708889887375
summer_20200625-3_T8,summer,20200625-3,T8,46629.5666666667,255780.1,18.2303340512677,10.57481033600628,cue,22.376080880843812,7.943747804863469,1043.386955172032,1661.4390900526905
summer_20200625-3_T9,summer,20200625-3,T9,104656.366666667,210100.833333333,49.8124471979724,9.477275193256206,cue,7.962750055953621,10.980480653970288,833.352489530903,1157.830926301548
summer_20200625-7_T1,summer,20200625-7,T1,5416.2,60135,9.00673484659516,39.106690113964895,cue,130.49594547005827,30.0607591933367,706.7921398549294,1644.8886701483523
summer_20200625-7_T10,summer,20200625-7,T10,3735.86666666667,23423.5,15.9492247813805,50.34702644360232,cue,130.15121712789522,35.20362089607107,486.2275936941995,693.0759802075186
summer_20200625-7_T2,summer,20200625-7,T2,3925.73333333333,16951.2,23.1590290559567,107.21084796722576,cue,201.26395374240477,78.86426953790685,790.1086120050167,1027.2439140570211
summer_20200625-7_T3,summer,20200625-7,T3,900.3,2387.7,37.7057419273778,135.40386868610463,cue,138.6627147745148,133.43134002307085,124.83804211149572,198.46577515031558
summer_20200625-7_T4,summer,20200625-7,T4,1828.8,2567.6,71.2260476709768,80.41414785700425,cue,84.69776036311514,69.81064142606805,154.89526415206495,51.57610188557908
summer_20200625-7_T5,summer,20200625-7,T5,1980.9,10626.7,18.6407821807334,96.06579340440317,cue,224.23795282927057,66.69936917475174,444.19296075950217,576.6694060110688
summer_20200625-7_T6,summer,20200625-7,T6,6548.6,25153.5333333333,26.0345133751918,52.51998706564479,cue,81.82724607739824,42.2043620147065,535.8539036624502,785.2093416594803
summer_20200625-7_T7,summer,20200625-7,T7,230.1,230.1,100,276.6049765405237,cue,276.60497654052386,NA,63.64680510197454,0
summer_20200625-7_T8,summer,20200625-7,T8,5985.73333333333,41949.7,14.2688346599221,46.93423555829183,cue,128.65667190116696,33.332601571900916,770.1045295545451,1198.7725718451254
summer_20200625-7_T9,summer,20200625-7,T9,7863.66666666667,32877,23.9184434913972,58.52618590930802,cue,106.27081649434737,43.516276792414885,835.6782773060496,1088.4871368342713
summer_20200731-2_T1,summer,20200731-2,T1,9659.5,56703,17.0352538666384,19.27446517097125,cue,33.43770884773031,16.366308841283747,322.99154861465087,769.9284499749319
summer_20200731-2_T10,summer,20200731-2,T10,45672,142350.1,32.0842767233743,17.065228167238804,cue,24.257537909955275,13.667486894196125,1107.8902714234775,1321.3466647057824
summer_20200731-2_T2,summer,20200731-2,T2,26977.9,116644.5,23.1283086643605,28.83303876147748,cue,50.804233304944596,22.222587497860975,1370.591525677465,1992.6238641357013
summer_20200731-2_T3,summer,20200731-2,T3,356.8,403,88.5359801488834,316.80301357583176,cue,319.01520375725886,299.71839330022004,113.82462470058995,13.846989770470167
summer_20200731-2_T4,summer,20200731-2,T4,1838.76666666667,3219.33333333333,57.1163802029406,83.06110590491973,cue,56.75831041674275,118.09360723322217,104.365289250626,163.03609769261212
summer_20200731-2_T5,summer,20200731-2,T5,639.533333333333,2118.2,30.192301639757,178.42854842978048,cue,295.9260849969429,127.61006924633648,189.2545955583782,188.69275572558286
summer_20200731-2_T6,summer,20200731-2,T6,64321.5333333333,231198.333333333,27.820932965203,20.558514644173837,cue,31.475514517968964,16.350630916284032,2024.553356251358,2728.540965290548
summer_20200731-2_T7,summer,20200731-2,T7,33879.9,103792,32.6421111453677,22.4005435971228,cue,32.293759498235765,17.60622093469213,1094.109342424278,1230.8878786082894
summer_20200731-2_T8,summer,20200731-2,T8,41392.4,124442.6,33.2622429939586,21.758021162200805,cue,29.373032842996544,17.962682806649923,1215.8203246504497,1491.8043996288375
summer_20200731-2_T9,summer,20200731-2,T9,5531,10441.2,52.9728383710685,77.35533856402961,cue,73.81203061217123,81.34662940385861,408.2543413159191,399.42821969882664
summer_20200731-3_T1,summer,20200731-3,T1,7513.6,57010.8333333333,13.1792495578326,21.15979777676016,cue,31.25245435166725,19.627748825043213,234.818441016687,971.5192634012232
summer_20200731-3_T10,summer,20200731-3,T10,44852.6333333333,141571.833333333,31.6818905832257,17.113023747482487,cue,24.57821952064275,13.65110833901019,1102.3978681455653,1320.3242776623943
summer_20200731-3_T2,summer,20200731-3,T2,27356.5333333333,117351.033333333,23.3117106481948,28.643280883944232,cue,50.62741867884738,21.9605414010773,1384.9906666685108,1976.3279431192516
summer_20200731-3_T3,summer,20200731-3,T3,367.366666666667,440.1,83.4734530031054,329.8867720973242,cue,291.4874425037544,523.8368231746524,107.08277012779591,38.10039827223639
summer_20200731-3_T4,summer,20200731-3,T4,1954.83333333333,3397.53333333333,57.5368404528776,79.81872066145438,cue,55.26302461735356,113.09126044811124,108.03000262282333,163.1567614484901
summer_20200731-3_T5,summer,20200731-3,T5,655.3,2178.03333333333,30.0867755314427,179.6228108622777,cue,289.4610785926916,132.35451032131556,189.6838448017908,201.5406246832779
summer_20200731-3_T6,summer,20200731-3,T6,62794.5333333333,229463.5,27.3658047285661,20.50032087365036,cue,32.20610905139854,16.090024700214308,2022.3675883650137,2681.707790425862
summer_20200731-3_T7,summer,20200731-3,T7,33941.9,103958.433333333,32.6494916397676,22.43116619959164,cue,32.2439485630419,17.674225776443993,1094.4208777319118,1237.48801821725
summer_20200731-3_T8,summer,20200731-3,T8,41443.5,123987.6,33.425519971352,21.818353769349756,cue,29.305577170101362,18.059190570416618,1214.5256874490954,1490.679632363526
summer_20200731-3_T9,summer,20200731-3,T9,6147.46666666667,11138.4333333333,55.1914841404985,72.59728334821693,cue,67.26737374809522,79.16223234335334,413.5239378706238,395.0960628845985
summer_20200804-2_T1,summer,20200804-2,T1,8867.63333333333,99023.4333333333,8.95508571540137,29.6797678710953,cue,106.85149793042488,22.089234529201455,947.5199047644335,1991.4726103677801
summer_20200804-2_T10,summer,20200804-2,T10,13214.0666666667,52185.5,25.3213376640382,23.760392503898995,cue,31.053327820004608,21.28757266587984,410.3407440353955,829.6072189768248
summer_20200804-2_T2,summer,20200804-2,T2,31317.9333333333,195339.2,16.0325901474631,15.402851741486808,cue,35.610395897347956,11.544458658900874,1115.2440046867496,1893.5367322138889
summer_20200804-2_T3,summer,20200804-2,T3,5468.53333333333,96600.9333333333,5.66095289624531,19.559830353020622,cue,93.7910654888481,15.105476207680644,512.8995679946155,1376.5982999488358
summer_20200804-2_T4,summer,20200804-2,T4,8114.16666666667,66034.8333333333,12.2877067406344,25.845078630084966,cue,70.18668498697235,19.63321669972887,569.5064597651248,1137.1690000594294
summer_20200804-2_T5,summer,20200804-2,T5,84142.8333333333,350446.833333333,24.0101565572714,7.86127015070938,cue,11.72703065979946,6.639823825370851,986.7455863023961,1768.2116439915585
summer_20200804-2_T6,summer,20200804-2,T6,27159.1,54270.3333333333,50.044100214359,20.459576625148877,cue,16.980605753846977,23.944689848478525,461.17796972930546,649.1700735763993
summer_20200804-2_T7,summer,20200804-2,T7,33755.3,217623.033333333,15.5109041000715,9.676877586230406,cue,18.879722576143102,7.987376182931761,637.2906994744834,1468.6207540363152
summer_20200804-2_T8,summer,20200804-2,T8,11713.0333333333,35892.6,32.6335604925063,28.939721996631036,cue,36.023175297378984,25.508365026071697,421.94065303071,616.781212705569
summer_20200804-2_T9,summer,20200804-2,T9,34856.8333333333,155601.333333333,22.401371881989,13.96289577472141,cue,23.781233827786227,11.128512650637001,828.9385039961733,1343.7066957448394
summer_20200810-2_T1,summer,20200810-2,T1,820.9,1387.2,59.1767589388697,209.9607937568296,cue,188.2934501007959,241.36945066525013,154.57009318774334,136.68751991173116
summer_20200810-2_T2,summer,20200810-2,T2,7381.03333333333,36976.8333333333,19.9612369907284,67.6816248737808,cue,128.7880970304228,52.44199939075351,950.5892371181181,1552.062925568863
summer_20200810-2_T3,summer,20200810-2,T3,620.833333333333,5050.83333333333,12.2917010394324,174.9891505815529,cue,513.569977283129,127.53942975900323,318.8413608966093,564.9996738323841
summer_20200810-2_T4,summer,20200810-2,T4,62836.4333333334,327155.5,19.2069011015659,16.478811946591147,cue,35.09780368688412,12.05252878822089,2205.420801517316,3185.7131602756776
summer_20200810-2_T5,summer,20200810-2,T5,3918.33333333333,12141.0333333333,32.2734748003328,98.1124500691232,cue,125.89151959710897,84.87499107141025,493.28493762133866,697.9015890828849
summer_20200810-2_T6,summer,20200810-2,T6,14589.2333333333,44308.8333333333,32.9262411934415,43.86845178763989,cue,55.61636196154969,38.10144944890664,811.4000818081728,1132.3598370417262
summer_20200810-2_T7,summer,20200810-2,T7,493.633333333333,495.933333333333,99.5362279876328,189.860733431902,cue,183.31515321204535,1594.6940301834074,90.49047013057266,3.667796269421837
summer_20200810-2_T8,summer,20200810-2,T8,25122.2,85164.3333333333,29.4984989804026,29.854396525695257,cue,38.45361269506762,26.25640264278504,966.0393488480278,1576.4904283317853
summer_20200810-2_T9,summer,20200810-2,T9,1095.36666666667,3263.43333333333,33.5648550095503,197.55622861219223,cue,275.22316822590597,158.31676330291108,301.47028436904986,343.2412972915982
winter_20200625-3_T1,winter,20200625-3,T1,8389.4,29459.5,28.4777406269624,27.679950344006823,cue,37.3728049666626,23.820584011084428,313.53540998731916,501.9020871719501
winter_20200625-3_T2,winter,20200625-3,T2,1888.9,7740.7,24.402185848825,87.2435290354339,cue,155.02286116896818,65.36506762748547,292.82268246206394,382.50330274251945
winter_20200625-3_T3,winter,20200625-3,T3,1188.6,3611.5,32.9115326041811,191.4806062489589,cue,272.4212382174145,151.77362900775742,323.7998837452189,367.73232572289555
winter_20200625-3_T4,winter,20200625-3,T4,54787.8333333333,173505.033333333,31.5770858520723,19.988352954423416,cue,26.249026738366826,17.099060149092182,1438.1273021038514,2029.952543531806
winter_20200625-3_T5,winter,20200625-3,T5,4553.8,17802.0333333333,25.5802239819047,64.66035297644214,cue,102.07637170176987,51.79938791156057,464.8353814555197,686.2503775762005
winter_20200625-3_T6,winter,20200625-3,T6,438.7,710.7,61.7278739271141,320.82771776951694,cue,292.96291782774927,365.7699520873591,128.5228320510336,99.48942696776169
winter_20200625-3_T7,winter,20200625-3,T7,174,434.7,40.0276052449966,138.363536484657,cue,180.3517457484453,110.33918507729545,31.38120376022948,28.76542554965093
winter_20200625-3_T8,winter,20200625-3,T8,3093.16666666667,8772.5,35.2598081124727,107.69232225771444,cue,144.14217622102683,87.84043706857496,445.8557747476728,498.87512225812674
winter_20200625-3_T9,winter,20200625-3,T9,26571,210219.2,12.639663741466,18.52753960058163,cue,60.074652229948946,12.51632724089112,1596.2435844019735,2298.600968400621
winter_20200804-2_T1,winter,20200804-2,T1,8858.36666666667,45402.5,19.5107464713764,19.066663634901424,cue,37.930669761257924,14.493993062985304,336.0037806574685,529.6704150261436
winter_20200804-2_T10,winter,20200804-2,T10,1513.9,3720.93333333333,40.6860285949762,116.76247246264504,cue,144.04241001800162,98.04997870856111,218.06580452625266,216.399571342418
winter_20200804-2_T2,winter,20200804-2,T2,10171,33346.8333333333,30.5006472378687,28.155813796138172,cue,37.44315161375939,24.079951168701836,380.83429506354673,558.0729349606391
winter_20200804-2_T3,winter,20200804-2,T3,1414.76666666667,4463.43333333333,31.6968253138466,96.69258188487532,cue,165.29273567121916,64.85794021470495,233.85065266978515,197.7302404012305
winter_20200804-2_T4,winter,20200804-2,T4,288.1,513.333333333333,56.1233766233766,111.53127820436872,cue,138.63513456079704,76.86224897710638,39.94078226696562,17.31194054461026
winter_20200804-2_T5,winter,20200804-2,T5,7820.63333333333,39040.5,20.0321034139761,25.90750480414482,cue,42.32741181385115,21.79428825964723,331.02716774513135,680.4147735610852
winter_20200804-2_T6,winter,20200804-2,T6,18137.3333333333,78156.5,23.2064298341575,40.18490836622572,cue,74.80601659860342,29.722674129161785,1356.7816583877363,1783.9301323371835
winter_20200804-2_T7,winter,20200804-2,T7,77.5,203.5,38.0835380835381,243.25587111746097,cue,348.11174762433336,178.7611851707741,26.97866044088583,22.523909331517533
winter_20200804-2_T8,winter,20200804-2,T8,332.133333333333,2933,11.3240140925105,180.78393859948213,cue,661.7098445151556,119.36920855380801,219.77589635830032,310.4633955539808
winter_20200804-2_T9,winter,20200804-2,T9,933.8,5597,16.6839378238342,79.49965871733625,cue,211.4290892701029,53.08095434047631,197.43248356042204,247.52710628050912
winter_20201031-1_T1,winter,20201031-1,T1,109013.9,958238.433333333,11.3764900475536,5.7946442738644715,cue,18.291695060140963,4.1904133652699755,1994.0490161167006,3558.601834595158
winter_20201031-1_T10,winter,20201031-1,T10,119347.433333333,740481.5,16.1175442375445,2.6487530176174356,cue,5.253038256304702,2.1483541897553486,626.9366330917751,1334.4159745231113
winter_20201031-1_T2,winter,20201031-1,T2,689862.033333333,2248664,30.6787511755128,2.663977270664728,cue,3.4606448601792508,2.3114047598867886,2387.367499887807,3603.022285474219
winter_20201031-1_T3,winter,20201031-1,T3,256208.166666667,1745067.6,14.6818476640485,1.7984485951878482,cue,4.091932620828876,1.4037777993201677,1048.3865549060947,2090.027818821739
winter_20201031-1_T4,winter,20201031-1,T4,696973.433333334,4554841.53333333,15.3018151835301,1.0479419452962886,cue,2.2283880239972813,0.8346791962828866,1553.1272518842682,3220.0822450733876
winter_20201031-1_T5,winter,20201031-1,T5,550229.033333333,2311825.1,23.8006341108302,2.0408382019124764,cue,3.240069253059426,1.6662621259880506,1782.7801730439435,2935.280807176189
winter_20201031-1_T6,winter,20201031-1,T6,1544689.3,12592710.9333333,12.2665350469624,0.42627652111914416,cue,1.0287334849235883,0.3420434469467098,1589.0736067131782,3778.9034014071535
winter_20201031-1_T7,winter,20201031-1,T7,65753.5,713841.333333333,9.21122060738054,2.209266662432673,cue,5.749122520112417,1.8501210340680772,378.02492762621193,1199.0409323736058
winter_20201031-1_T8,winter,20201031-1,T8,2428310.86666667,12000612.0333333,20.2348918531963,0.5384997378411807,cue,0.9127232653345263,0.44356634172751863,2216.3758234713137,4245.950610412391
winter_20201031-1_T9,winter,20201031-1,T9,733633.1,6904416.03333333,10.6255633562367,0.4280770437080025,cue,1.2379924451821138,0.33178768251340446,908.2322353355346,2047.3897687439348
winter_20201101-1_T1,winter,20201101-1,T1,6011.26666666667,31213.2,19.2587324166272,25.06573543273753,cue,35.85878969473703,22.491332649484857,215.55674719898286,566.8250660101405
winter_20201101-1_T10,winter,20201101-1,T10,753747.633333333,3412219.53333333,22.0896582406294,2.163358935114354,cue,3.478550089606469,1.7904671922754058,2621.948897472331,4759.906718536064
winter_20201101-1_T2,winter,20201101-1,T2,1749.96666666667,4851,36.0743489314918,66.13891728832621,cue,48.27748649941682,76.21843115990622,84.48399212442946,236.3558956412412
winter_20201101-1_T3,winter,20201101-1,T3,4133.13333333333,14836.5333333333,27.8578104498805,45.95561156739094,cue,58.63613819417196,41.05900793813563,242.350977308272,439.47098556504085
winter_20201101-1_T4,winter,20201101-1,T4,4334.56666666666,14275.8333333333,30.3629677193392,48.15820109141308,cue,69.67914862582242,38.77469042365096,302.02891499520223,385.46953741896067
winter_20201101-1_T5,winter,20201101-1,T5,59850.9333333333,175122.033333333,34.1767007806556,14.892271302040642,cue,18.099400028613555,13.22706946389097,1083.265984485881,1524.6988468791224
winter_20201101-1_T6,winter,20201101-1,T6,579.366666666667,4258.83333333333,13.6038821273432,131.8907073619509,cue,289.2803512344947,107.10822620391428,167.5993928268918,394.10114804309586
winter_20201101-1_T7,winter,20201101-1,T7,276001.366666667,616816.2,44.7461280470044,6.978332159234988,cue,6.418097163087276,7.432026099369446,1771.403588411544,2532.944736385581
winter_20201101-1_T8,winter,20201101-1,T8,956.233333333333,11247.7,8.50158995468703,73.15440641136543,cue,244.2408884592074,57.257877537908925,233.55127890764274,589.2675380854716
winter_20201101-1_T9,winter,20201101-1,T9,5953.1,7809,76.2338327570751,16.446184997652953,cue,8.532030350894187,41.83211852188354,50.79202988190818,77.63622876476366
winter_20201101-3_T1,winter,20201101-3,T1,39287,113926.833333333,34.4844132418321,22.901538337275134,cue,29.60727825606546,19.371943047143883,1163.181140846044,1445.9186003816446
winter_20201101-3_T10,winter,20201101-3,T10,108401.2,235564,46.0177276663667,5.622116479577856,cue,4.976287122069246,6.172660171201207,539.4354955768529,784.9327508184248
winter_20201101-3_T2,winter,20201101-3,T2,794.7,3611.5,22.00470718538,127.14630953797038,cue,342.05225460283214,66.51518395466805,271.8289267328707,187.35997016350893
winter_20201101-3_T3,winter,20201101-3,T3,1196748.86666667,20589112.6,5.81253252588782,0.30663293977603867,cue,1.6463177820365615,0.22395780338150217,1970.2289398254356,4343.07118409244
winter_20201101-3_T4,winter,20201101-3,T4,376074.333333333,8624904.2,4.36033055686964,0.4835265802742134,cue,3.1531411476961324,0.36181555762878476,1185.8154550257243,2984.554977992975
winter_20201101-3_T5,winter,20201101-3,T5,51417.4,178487.6,28.8072672835536,17.08651611681803,cue,24.18987035595166,14.212230829982625,1243.780240040109,1805.9510140120583
winter_20201101-3_T6,winter,20201101-3,T6,552.033333333333,3322.7,16.6139986557117,60.979818624559634,cue,72.29339011512472,58.72567933852431,39.908361123219336,162.7092822206047
winter_20201101-3_T7,winter,20201101-3,T7,730.866666666667,1088,67.1752450980392,113.6029303300022,cue,99.16121294553069,143.15763402348009,72.47362516812352,51.12636303091885
winter_20201101-3_T8,winter,20201101-3,T8,102198.133333333,409778.7,24.9398354119756,9.11189792451782,cue,15.340458207418607,7.042367846057315,1567.7661932761944,2166.095492765421
winter_20201101-3_T9,winter,20201101-3,T9,124275.866666667,457364.7,27.172159693712,8.977146415839002,cue,12.945125894302645,7.4966882339577445,1608.76673962357,2497.0631377127115
winter_20201103-1_T1,winter,20201103-1,T1,230452.933333333,895848.2,25.7245516967421,3.767578018288534,cue,5.777295821024766,3.0715325457486635,1331.3947686895658,2043.7832173537781
winter_20201103-1_T10,winter,20201103-1,T10,244637.533333333,805852.7,30.3575992651428,3.647390944656797,cue,4.72574155566671,3.1773305307288786,1156.093757349133,1783.1660833580952
winter_20201103-1_T2,winter,20201103-1,T2,11982.4,26481,45.2490464861599,17.068425507376308,cue,16.869592110720664,17.23275180730089,202.13820050749928,249.85077535333264
winter_20201103-1_T3,winter,20201103-1,T3,6675.93333333333,30262.6,22.0600124686356,21.245934847352903,cue,36.21058202976491,17.010364456738003,241.73943159190847,401.21779631959373
winter_20201103-1_T4,winter,20201103-1,T4,6390.93333333333,9843.2,64.9273948851322,27.257272802621397,cue,23.04123544071211,35.06211996896766,147.25499961922839,121.04378803153475
winter_20201103-1_T5,winter,20201103-1,T5,24746.3666666667,225890.7,10.9550179209089,7.128732217465399,cue,23.024702306965782,5.173084261401643,569.7777256790212,1040.5365850367925
winter_20201103-1_T6,winter,20201103-1,T6,42172.4,91221,46.2310213656943,4.504877725083762,cue,1.6474989238187754,6.961676120113753,69.47898361485493,341.46046734501135
winter_20201103-1_T7,winter,20201103-1,T7,45739.3666666667,149850.033333333,30.5234277558831,23.492779363553833,cue,31.994286009104275,19.757777541646984,1463.3983790086243,2056.995391712562
winter_20201103-1_T8,winter,20201103-1,T8,67584.3666666667,318063.2,21.2487224761201,7.747533949151888,cue,14.097696325709451,6.034128881191497,952.7838776320674,1511.4215623438186
winter_20201103-1_T9,winter,20201103-1,T9,3286.36666666667,6396.33333333333,51.3789150033874,17.580591942167793,cue,19.064462051296356,16.012555436641517,62.65281260331198,49.79851365610722
winter_20201103-2_T1,winter,20201103-2,T1,46492.4333333333,214024.533333333,21.7229457806706,9.708760015709712,cue,13.70841217838122,8.598802213416722,637.3374393092438,1440.5753922983517
winter_20201103-2_T10,winter,20201103-2,T10,3547.73333333333,17255.1,20.5604912943613,72.23980248052837,cue,144.1155905181244,53.63694933728563,511.2836843341673,735.2213314475979
winter_20201103-2_T2,winter,20201103-2,T2,5788.33333333333,25071.7,23.08711947468,28.693264656380183,cue,46.211854651906094,23.434668469471152,267.4896186767831,451.8993048085844
winter_20201103-2_T3,winter,20201103-2,T3,10943.6666666667,41212.6,26.5541767970637,50.01959994203227,cue,83.97073709843374,37.7446405339063,918.9477565595591,1142.4900080114408
winter_20201103-2_T4,winter,20201103-2,T4,107442.1,599700.033333333,17.9159736581639,10.948933932021813,cue,24.80547225661202,7.9245528595966634,2665.152030742134,3900.9240132558107
winter_20201103-2_T5,winter,20201103-2,T5,19541.0333333333,85541.5,22.8439217611725,28.95240114901879,cue,49.58218413719053,22.844455290586087,968.8871129643114,1507.744709924484
winter_20201103-2_T6,winter,20201103-2,T6,2867.2,12513.7,22.9124879132471,98.71850557159426,cue,195.24941461400732,70.02691562639058,559.819121581282,675.5146415899767
winter_20201103-2_T7,winter,20201103-2,T7,671.033333333333,3565.1,18.8222864248782,173.28877282902442,cue,411.1908646879952,118.12755780042635,275.92277656780107,341.86902744495393
winter_20201103-2_T8,winter,20201103-2,T8,9269.66666666667,25441,36.4359367425285,71.62512334679039,cue,83.57674322624946,64.7742638582327,774.7285507929238,1047.4862122727673
